yt_channel_id (S),yt_published_at (S),yt_track_id (S),yt_track_name (S),spotify_found_time (S),spotify_playlist (S),spotify_uri (S)
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-21T16:41:45.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLi1paGZWUUx2bTFZ,Passarani & Monteduro - Star's Reflection (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-22T00:00:28.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnZYMHZucGdySzln,Activarium - Mushroom Dancer (1997),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-22T00:21:38.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLm1RazdLVmxULTA4,Ascendence - Drop (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-22T00:38:26.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLm4tWkRqNDZ3VGdn,Ascendants - Kether (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-22T00:58:37.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnF3ajE3d0VzeF93,Ascendence - Noidus (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-22T06:07:23.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlJRZjFzNGpTTU5F,The Spiritualist - Jupiter Sunrise (hypnotic Mercury Rising Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-28T02:59:59.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlhlUy1hRkxBeDRR,Violet Force - Planet E (1992),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-28T03:28:34.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLndrQVJzTXB0dlo0,Trans-4M - Dencity (1992),2019-12-01T05:00:24.419347+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:76IRaPhfYRF9xVZC3qTdR7
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-28T03:53:58.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmFwUlN3UDM1R0xn,Pills - E-Men (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-28T04:28:43.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLm5OaTdGZEJ3SHNv,Niko - Always (1993),2019-12-01T05:00:25.239459+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:2mxDBXxzlOXrHbxw2CDFOy
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-29T04:28:58.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlR3SWNhTmk4eVJZ,I.R.M. - Irie (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-29T05:02:43.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmd6Uy0zb0Frb1NF,Trancesetters - Fantasizing (1993),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-29T05:12:50.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlE2QlJzMGFqSWp3,Gamma - Spelctrum (1993),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-29T07:33:37.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLllkdjE0Q00zQnJz,Euphorhythm - Analysed Force (1992),2019-12-01T05:00:26.639382+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:2OM9lT5T9sEuqyvnUz5abB
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-29T07:51:43.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmtRWjZya0FWOHJB,Psy-Kick - Lonely Nights (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-29T08:21:13.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLk91SzdObzBYcmc4,L.A.C. - Blue Lagune (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-29T08:40:49.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLm9EUVhITHAyMTdz,Christian Linder & SNG - Stay Sharp (Original Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-29T09:10:27.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnhJc3NRLVhyNkpB,I.R.M. - Matrix (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-02-10T15:25:57.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmNFM3JSSlVzeWFF,Delysid - The Laws Ov Form (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-02-10T15:41:57.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmxfdkR1a1V1YUMw,Delysid - Sihaya (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-02-10T16:03:34.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkI1NVd0T3FvdVdN,Delysid - Morphogenese (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-02-10T16:11:31.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjNBUXFWb1JobThz,The Daedalus Project - Mental Atmosphere (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-02-10T21:50:49.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmpVNDA4TW5KWTZz,Byron Bogues - Lost Love (1997),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-02-14T09:21:31.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjBBamxSNk5fRHVr,Alcove - S-Ray (1995),2020-01-23T00:19:27.222896+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:4rrMzrTMQPc1JCWNJ92zws
UCL4J20Y1UpQGttcNXMB2j9Q,2011-02-14T09:48:17.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnJrWENONmk3bzNF,Alcove - Question Of Trust (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-02-14T10:13:22.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnZieHU2YWExRlRz,Marzipan & Mustard - Spirit Of Love (1998),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-02-14T10:18:06.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLm1BdWtQaUV0UTZn,Akio - In Flames (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-02-14T10:44:30.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkpTdmNvT0NEM0lV,J.A.P. - Burning Chrome (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-02-19T09:22:51.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnNkR3ZkOXZGalpr,Voyage - OAF (Chordless),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-02-19T10:45:01.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmo2SXp0WlgybFYw,XME - Automatic Overdrive (1993),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-02-19T11:16:40.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLm01Zk5GTGIwRDNN,Marzipan & Mustard - Mushroom Days (1998),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-02-19T11:38:28.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLld2cTViSl9OMVZj,XME - Automatic Lover (1993),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-02-19T12:02:33.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlNPd0tCcXlDMF9r,Memory Machines - Mondo (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-02-19T12:44:25.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnRhWmFWNVdfem1F,Marzipan & Mustard - Pool (1998),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-02-19T13:15:08.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmZnVkw5dXVfNnlZ,Francois K - Moov (Long Version),2019-11-02T12:58:00.028878+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:3scbf2pFRj9eWjevOC2kce
UCL4J20Y1UpQGttcNXMB2j9Q,2011-02-19T13:36:25.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnUtOFBUV2RIcU1F,"Fiction vs. Eddie ""Flashin"" Fowlkes - The Feeling (Extended Original Mix)",,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-02-19T13:50:28.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmNpSlktZTRQc2FR,Erik Van Den Broek - Mixed Emotions (1992),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-02-19T14:05:40.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjBrVl9ERUMzdk9J,Emojonal - Make E Move (1992),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-02-19T14:23:19.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkpRa1ZDekVPWHFN,Fred Giannelli - Sorcery (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-02-19T14:39:42.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmc1bGJ1TEoyQ2tr,Pulse - Behind The Eyes (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-02-19T14:57:29.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmhpU3ZXcXhETUhv,Sonic Evolution - Alien Mind (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-02-19T15:14:33.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnRhTHJra2l4VDRN,Pulse - Carino (Original Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-02-19T15:32:20.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnhyQkpQcFJrRV9Z,Sonic Evolution - S4 (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-02-19T15:52:01.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmRWSE9aZV8ybW1N,The Apex - Destination (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-02-19T16:10:39.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlZlUUZmRjhoTnFJ,Sonic Evolution - Urban Travel (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-02-19T16:50:33.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjJMZXRRWXZKZTg0,Nuclear Hyde - Osmosis (Compulsion Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-02-19T17:14:55.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkRtckdsZlR5WnZr,Lotus - T*K*Y (1996),2020-01-23T00:19:28.547372+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:6CN36qROjhCAAAghKYpdPa
UCL4J20Y1UpQGttcNXMB2j9Q,2011-02-19T17:44:45.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnExS0ZWaHB2OWEw,Amorph - Moonflow & Molecular Paradise (Mixed),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-02-24T04:14:21.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnl6NWt0NW5Ic29J,Yakari - Positive Transphere (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-02-25T09:01:03.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmJNN2YwZjhxN3pj,Agent Orange - Warm Love (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-03-22T11:07:27.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlBSWVF3WlFlNFpB,Arpeggiators - Liquid Sky (1994),2019-12-01T05:00:34.120747+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:21aURB3oMH0Sd1xnp2sCTH
UCL4J20Y1UpQGttcNXMB2j9Q,2011-03-22T11:21:53.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmlvWWlteDhTSmQ4,Bedouin Ascent - We Are One (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-03-23T14:21:32.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlZtMUh4YUczRzFj,MIR - Welcome Spacebrothers (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-03-25T18:58:15.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmJJR1p3RzVLZ0NN,Alex Martin - Last Term (1997),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-03-25T19:07:03.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlYxOHp6MFczLWZn,We Are One - Land of Dreams (1993),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-03-25T19:16:06.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjhjTUF4ZmZpa1ZN,Alex Martin - Legend Of Defrag (1998),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-03-27T21:38:20.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkNDaDl6UjZCUDdZ,Mind Design - Wave Of Changes (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-04-14T12:13:56.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmNGX1lsaXVEbXFZ,Intrance Feat. D-Sign - Te Quierro (Trance Mix),2019-11-02T12:58:04.268677+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:7l8SRgyDZzTpv1rLwtCk96
UCL4J20Y1UpQGttcNXMB2j9Q,2011-04-27T23:37:03.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkRIM0R0WlVVYk40,Absolute - Past Vs Future (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-04-28T10:08:19.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmtCNmt2d2JCN2ww,Marzipan & Mustard - H-Gate (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-04-29T01:48:51.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjhIT1B4LUFaVlRF,Mali Rain - Basking (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-04-29T02:18:10.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkRMbVN1dmZyQUtN,Marzipan & Mustard - Cream (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-05-01T02:02:23.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlZXbGhKZkNyaGFF,Blue Amazon - The Javelin (1997),2019-12-01T05:00:36.880717+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:4geN8z8QUcaYEMQeTqy67N
UCL4J20Y1UpQGttcNXMB2j9Q,2011-05-01T02:46:41.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkd5S3l0RERNTUVZ,Russ Gabriel - Agoraphobia (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-05-01T03:06:01.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjNoVGQ2ZnJLZFJr,Blue Amazon - And Then The Rain Falls (1996),2019-12-01T05:00:37.680762+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:1RgBq2aJMOtZueQfGm3Zv3
UCL4J20Y1UpQGttcNXMB2j9Q,2011-05-01T03:29:31.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLi1jVkpURWEwMFV3,Blue Amazon - Searchin' (1997),2020-01-23T00:19:29.622916+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:01c2LjpYFfZ7bdv3jpFjHi
UCL4J20Y1UpQGttcNXMB2j9Q,2011-05-06T15:27:48.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnhSZ1Vwbm1mVGNJ,Amiga 500 - Task Force (1993),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-05-16T01:19:10.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnBqelQxU3VuVlhv,Mr. Monday - Unity (1989),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-05-16T14:08:27.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnJrZE1UOE5EcXdN,Ike - Euphoria (1989),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-05-16T14:16:05.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLl9NT1JldDRad2w4,NAD - Distant Drums (1989),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-05-18T22:13:30.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkx2bWN0NUU0QnY0,R-Escape-R - Into The Abyss (1996),2019-12-01T05:00:39.600995+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:7niyzbqpaOXbjkLVUG4ZJ9
UCL4J20Y1UpQGttcNXMB2j9Q,2011-05-20T05:15:40.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkxUOTZrT0FwdDVj,Circulation OF Events - The Pit (1995),2019-12-01T05:00:40.220815+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:2cqh231y2wXvouuw3f13tT
UCL4J20Y1UpQGttcNXMB2j9Q,2011-05-20T05:34:16.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmJ4bEZWSGYydEU4,Audio Science - Monsoon (1995),2019-12-01T05:00:40.820743+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:0o0LNbVhlBHXbztdQb6doc
UCL4J20Y1UpQGttcNXMB2j9Q,2011-05-20T13:56:45.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnlrMkJGa2Z4VUNN,Wax - Layer #3 (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-05-20T14:05:30.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlBOZjRLOWRsS3l3,Yoga - Fancy (1994),2019-12-01T05:00:41.600841+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:2pBphVk8OdhikgTZrb3FHX
UCL4J20Y1UpQGttcNXMB2j9Q,2011-05-20T14:26:57.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLndIZ3hUWEhXTnJJ,N.Y.X. - Shiva (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-05-20T14:38:39.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjBqZ1RJUHRLTHZB,XMT - Liz Ambiente (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-05-20T16:14:53.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkVwMWR1Ujk2N0JJ,Sun Electric - Entrance (1993),2019-12-01T05:00:42.540745+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:0xwOHWfVgHknpUWVRkjGID
UCL4J20Y1UpQGttcNXMB2j9Q,2011-05-20T20:46:48.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkpfX0pkaXYxa2FR,Feedback - Rainfall (1994),2020-01-23T00:19:30.362948+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:1Z8poRT7m6TYMAMOexQiRU
UCL4J20Y1UpQGttcNXMB2j9Q,2011-05-20T20:57:10.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmJjT1RTMEFMVFlZ,Maas - Another Saturday Night (Swag Remix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-05-20T21:09:30.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLklHcEZpcDhCRDR3,Analogical - Camillo (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-05-20T21:15:11.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkRkemhaeDBvSW04,Derrick May - The End (1995),2019-12-01T05:00:43.720739+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:13fwCD0ee62wyyaWiM4pCH
UCL4J20Y1UpQGttcNXMB2j9Q,2011-05-20T21:30:54.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjloOEI5c1BYdmtj,Jori Hulkkonen - Heights (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-05-20T21:42:00.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjlBSEU4Y1A0em00,Epic Voice - The Mist Of Time (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-05-20T21:52:28.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmVQcm1VbEdmTWZz,Liebezeit - Something Wonderful (1993),2019-12-01T05:00:44.700814+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:6w1DLFwvQuHhhz2SDvNjt4
UCL4J20Y1UpQGttcNXMB2j9Q,2011-06-09T03:02:32.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjlFQTVCZlhDUXpv,Syncro Flash A/B - Pocketshaker (1993),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-06-09T03:13:44.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmlaRndDUVd5NUlz,Microbots - Joy Of Life (1993),2019-12-01T05:00:45.500731+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:2BlGnl178rMErQyY8dED13
UCL4J20Y1UpQGttcNXMB2j9Q,2011-06-09T03:26:57.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkJvSEx6cW92amxz,Time Modem - Ibogain (Skin Mix),2019-11-02T12:58:09.928466+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:33Xjvq4Xq0dKgCh1WUy56S
UCL4J20Y1UpQGttcNXMB2j9Q,2011-06-13T05:52:41.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjR3aDRHa1RmbzNn,Time Modem - Fruhlingsbluten (1995),2019-12-01T05:00:46.140749+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:4sIJopU5WSUZZCc18iHbXz
UCL4J20Y1UpQGttcNXMB2j9Q,2011-06-13T16:29:55.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlRuRTd1UGRaUUhn,Bumble - West In Motion (Andrew Weatherall Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-06-16T12:53:16.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkZheTJyU3VrNWRn,Juno - Summer In Cologne (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-06-16T13:13:51.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnJCc19peUd2cUZV,Delux - Happy (1994),2020-01-23T00:19:36.122913+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:24aoFbl5wcsmkWhWOmPDOQ
UCL4J20Y1UpQGttcNXMB2j9Q,2011-06-17T04:28:14.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmlBbndOQjdVNlVN,Redeye - Guinea Pigs Agree (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-06-26T04:30:12.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkJzd2E5UWh2UGNz,The Auranaut - Alice In Acid Land (2006),2019-12-01T05:00:47.684932+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:4e87ak2pm40iCYiKEKNjdm
UCL4J20Y1UpQGttcNXMB2j9Q,2011-06-26T04:45:25.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLklacUJwMHNYMDZB,The Auranaut - Highway At Night (2006),2019-12-01T05:00:48.300778+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:3WldzuFqHUfTT9GupWsylW
UCL4J20Y1UpQGttcNXMB2j9Q,2011-06-26T15:44:03.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmlPckhleXZqVFZV,Ongaku - Mihon 5 (1993),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-06-27T05:36:31.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLl9SRHdUeTBObkxv,D-Shake - Wired Skies (1993),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-06-27T05:48:38.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkk2UllYcXJFRVY4,D-Shake - L Trip - A - Luna (1993),2020-01-23T00:19:36.702955+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:15KqlvDVQBxT8NzBEtCHoV
UCL4J20Y1UpQGttcNXMB2j9Q,2011-06-27T07:07:53.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnc0cEI1Tng2cVdB,Ascendence - External Haze (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-06-27T07:17:51.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjRWc0xLWFJqYjMw,Hydroelectric - Hydroelectronics (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-06-30T07:17:37.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmsyc1ZUUUU5TXZR,Fly - Multitudes Of Sins (Lovin' In The Dark Mix),2019-11-02T12:58:12.290742+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:0UChKYuCDe1huUTCyMgqnp
UCL4J20Y1UpQGttcNXMB2j9Q,2011-07-07T05:48:33.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkpKOVVOY3pFUks0,Solar Plexus - Liquid Moon (1998),2019-12-01T05:00:49.740763+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:2914SWvVn4q2Fr3Lzs9Qqy
UCL4J20Y1UpQGttcNXMB2j9Q,2011-07-07T06:21:09.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjdHTmZzRDUtRGlR,Steve Bug - Sensitive (Fred Gianelli Remix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-07-08T05:40:21.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLk9kUXFEeWtWUUdZ,Virtuality - Solaris (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-07-08T05:48:31.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnZyeENuS0ZtZkJZ,Sensenet - Sushi I (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-07-08T06:09:44.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjQ0NWxOSHdyZzFn,Oasis - Fly Hard (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-07-18T08:47:34.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkRIdjByeHAwZjRz,Captain Hollywood Project - Only With You (Trance Mix),2019-11-02T12:58:13.505274+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:4QH0R3jOxOX1cMlNmfW106
